attendance_id,employee_id,attendance_date,check_in_time,check_out_time,updated_by,updated_at
2295,31431,04-01-2025,00:00:00,00:00:00,hr_user,04-01-2025 18:00
2296,33748,30-01-2025,10:20:00,18:25:00,admin3,30-01-2025 17:00
2297,30600,21-06-2025,00:00:00,00:00:00,admin3,21-06-2025 17:00
2298,33465,10-04-2025,08:00:00,16:10:00,hr_user,10-04-2025 18:00
2299,30076,26-03-2025,08:20:00,16:20:00,admin2,26-03-2025 18:00
2300,32400,02-03-2025,10:20:00,18:35:00,admin1,02-03-2025 18:00
2301,30016,19-02-2025,09:00:00,17:05:00,admin2,19-02-2025 18:00
2302,32990,08-06-2025,09:00:00,17:00:00,admin2,08-06-2025 17:00
2303,30726,07-02-2025,10:00:00,18:00:00,hr_user,07-02-2025 19:00
2304,33917,22-02-2025,09:15:00,17:15:00,hr_user,22-02-2025 18:00
2305,30630,03-02-2025,10:15:00,18:15:00,admin1,03-02-2025 19:00
2306,32776,26-03-2025,08:15:00,16:15:00,hr_user,26-03-2025 19:00
2307,32591,02-04-2025,09:00:00,17:15:00,admin1,02-04-2025 17:00
2308,31748,02-05-2025,10:05:00,18:20:00,admin1,02-05-2025 19:00
2309,32892,10-04-2025,08:10:00,16:20:00,admin3,10-04-2025 17:00
2310,31870,07-05-2025,09:10:00,17:10:00,admin1,07-05-2025 19:00
2311,30866,27-03-2025,09:00:00,17:10:00,admin3,27-03-2025 18:00
2312,31355,24-04-2025,10:05:00,18:10:00,admin3,24-04-2025 19:00
2313,31010,28-02-2025,08:05:00,16:20:00,admin1,28-02-2025 19:00
2314,33114,02-02-2025,10:00:00,18:10:00,admin2,02-02-2025 17:00
2315,31473,04-01-2025,10:30:00,18:35:00,admin1,04-01-2025 17:00
2316,33350,26-01-2025,08:30:00,16:45:00,hr_user,26-01-2025 17:00
2317,31864,30-03-2025,10:20:00,18:35:00,admin2,30-03-2025 17:00
2318,33313,15-05-2025,09:30:00,17:45:00,admin3,15-05-2025 17:00
2319,32101,24-01-2025,08:00:00,16:05:00,admin3,24-01-2025 18:00
2320,33964,20-05-2025,08:05:00,16:05:00,hr_user,20-05-2025 17:00
2321,30358,29-01-2025,09:30:00,17:30:00,admin2,29-01-2025 18:00
2322,33733,10-01-2025,10:30:00,18:40:00,admin3,10-01-2025 18:00
2323,31654,15-03-2025,08:30:00,16:40:00,hr_user,15-03-2025 17:00
2324,30950,27-05-2025,08:00:00,16:10:00,admin2,27-05-2025 17:00
2325,32237,22-01-2025,09:30:00,17:40:00,admin3,22-01-2025 18:00
2326,33215,17-02-2025,08:15:00,16:15:00,hr_user,17-02-2025 17:00
2327,30164,26-01-2025,08:20:00,16:30:00,admin2,26-01-2025 17:00
2328,30930,09-02-2025,08:00:00,16:15:00,admin1,09-02-2025 19:00
2329,30201,02-02-2025,10:00:00,18:00:00,admin3,02-02-2025 17:00
2330,32715,01-02-2025,09:30:00,17:40:00,hr_user,01-02-2025 18:00
2331,30170,20-02-2025,08:10:00,16:20:00,admin2,20-02-2025 19:00
2332,30047,21-03-2025,08:10:00,16:10:00,admin3,21-03-2025 19:00
2333,33684,14-06-2025,10:15:00,18:20:00,admin2,14-06-2025 19:00
2334,32839,26-01-2025,10:30:00,18:45:00,admin2,26-01-2025 19:00
2335,33185,23-03-2025,08:10:00,16:25:00,admin2,23-03-2025 18:00
2336,33741,19-05-2025,10:15:00,18:30:00,admin1,19-05-2025 17:00
2337,32475,02-05-2025,,,admin1,02-05-2025 18:00
2338,33884,23-06-2025,08:10:00,16:20:00,hr_user,23-06-2025 17:00
2339,30254,17-04-2025,08:20:00,16:35:00,hr_user,17-04-2025 19:00
2340,31150,12-04-2025,08:00:00,16:15:00,admin1,12-04-2025 18:00
2341,31589,02-03-2025,10:00:00,18:05:00,admin1,02-03-2025 19:00
2342,32193,18-06-2025,00:00:00,00:00:00,admin2,18-06-2025 18:00
2343,33416,19-06-2025,10:30:00,18:40:00,admin2,19-06-2025 17:00
2344,33323,04-01-2025,08:05:00,16:10:00,hr_user,04-01-2025 17:00
2345,33731,25-03-2025,08:05:00,16:20:00,admin3,25-03-2025 17:00
2346,30198,01-03-2025,08:30:00,16:45:00,admin1,01-03-2025 19:00
2347,31332,07-06-2025,08:00:00,16:05:00,hr_user,07-06-2025 19:00
2348,30532,14-03-2025,09:15:00,17:20:00,admin3,14-03-2025 19:00
2349,33254,06-04-2025,08:20:00,16:35:00,admin1,06-04-2025 19:00
2350,32885,22-04-2025,10:05:00,18:20:00,hr_user,22-04-2025 18:00
2351,33447,09-01-2025,09:15:00,17:20:00,hr_user,09-01-2025 17:00
2352,33915,07-03-2025,09:10:00,17:25:00,admin3,07-03-2025 19:00
2353,33318,04-03-2025,09:20:00,17:20:00,admin3,04-03-2025 18:00
2354,33443,15-01-2025,08:10:00,16:10:00,admin2,15-01-2025 19:00
2355,33662,22-05-2025,10:10:00,18:10:00,admin3,22-05-2025 19:00
2356,30482,03-02-2025,10:30:00,18:45:00,admin1,03-02-2025 19:00
2357,33444,11-04-2025,10:05:00,18:15:00,admin2,11-04-2025 19:00
2358,33726,26-04-2025,08:05:00,16:15:00,admin2,26-04-2025 19:00
2359,30319,02-01-2025,10:00:00,18:10:00,admin2,02-01-2025 17:00
2360,33972,19-04-2025,10:30:00,18:35:00,admin2,19-04-2025 18:00
2361,30947,12-03-2025,10:05:00,18:15:00,hr_user,12-03-2025 17:00
2362,31783,01-03-2025,08:20:00,16:30:00,admin2,01-03-2025 18:00
2363,33390,07-01-2025,10:15:00,18:15:00,admin1,07-01-2025 19:00
2364,31613,30-03-2025,09:05:00,17:20:00,admin1,30-03-2025 19:00
2365,30284,24-05-2025,10:00:00,18:00:00,admin3,24-05-2025 19:00
2366,31721,06-06-2025,10:30:00,18:30:00,admin1,06-06-2025 19:00
2367,32717,24-05-2025,09:05:00,17:20:00,hr_user,24-05-2025 17:00
2368,33237,26-04-2025,09:15:00,17:30:00,admin3,26-04-2025 18:00
2369,33592,21-05-2025,09:30:00,17:30:00,admin3,21-05-2025 17:00
2370,31411,24-01-2025,08:20:00,16:25:00,admin3,24-01-2025 18:00
2371,30902,30-01-2025,10:20:00,18:20:00,admin2,30-01-2025 17:00
2372,30368,13-06-2025,08:15:00,16:25:00,admin2,13-06-2025 18:00
2373,33507,08-03-2025,00:00:00,00:00:00,hr_user,08-03-2025 19:00
2374,32051,05-01-2025,09:20:00,17:25:00,admin2,05-01-2025 17:00
2375,33867,03-06-2025,10:05:00,18:05:00,admin3,03-06-2025 18:00
2376,31573,24-02-2025,08:15:00,16:15:00,admin3,24-02-2025 18:00
2377,31321,09-03-2025,09:00:00,17:00:00,admin1,09-03-2025 19:00
2378,30264,14-05-2025,08:00:00,16:10:00,admin3,14-05-2025 18:00
2379,32073,30-01-2025,08:10:00,16:25:00,admin2,30-01-2025 19:00
2380,32418,23-06-2025,09:15:00,17:20:00,admin3,23-06-2025 18:00
2381,31712,21-03-2025,09:30:00,17:45:00,admin1,21-03-2025 18:00
2382,32280,17-06-2025,08:10:00,16:15:00,admin2,17-06-2025 17:00
2383,32944,31-05-2025,08:15:00,16:20:00,admin3,31-05-2025 18:00
2384,32038,04-03-2025,10:20:00,18:25:00,admin2,04-03-2025 18:00
2385,33822,11-04-2025,09:30:00,17:30:00,admin1,11-04-2025 17:00
2386,30623,08-06-2025,00:00:00,00:00:00,admin3,08-06-2025 17:00
2387,30871,07-01-2025,08:20:00,16:20:00,admin1,07-01-2025 19:00
2388,33039,28-05-2025,08:15:00,16:20:00,hr_user,28-05-2025 19:00
2389,33912,14-05-2025,08:05:00,16:20:00,hr_user,14-05-2025 17:00
2390,30541,06-01-2025,00:00:00,00:00:00,admin1,06-01-2025 18:00
2391,32684,16-02-2025,08:20:00,16:25:00,admin2,16-02-2025 19:00
2392,31783,14-01-2025,00:00:00,00:00:00,admin2,14-01-2025 18:00
2393,31420,20-02-2025,10:00:00,18:15:00,admin2,20-02-2025 18:00
2394,32485,06-01-2025,10:20:00,18:30:00,admin1,06-01-2025 18:00
2395,33013,24-06-2025,08:10:00,16:10:00,admin1,24-06-2025 19:00
2396,30883,02-04-2025,10:10:00,18:20:00,admin1,02-04-2025 19:00
2397,30691,14-04-2025,,,admin3,14-04-2025 17:00
2398,33748,09-04-2025,10:00:00,18:15:00,admin2,09-04-2025 17:00
2399,30133,29-03-2025,,,admin3,29-03-2025 18:00
2400,31908,14-06-2025,08:00:00,16:10:00,admin2,14-06-2025 19:00
2401,33267,04-04-2025,,,hr_user,04-04-2025 19:00
2402,33599,29-05-2025,08:10:00,16:25:00,admin1,29-05-2025 18:00
2403,32333,16-04-2025,08:30:00,16:35:00,admin1,16-04-2025 17:00
2404,30412,23-04-2025,09:15:00,17:30:00,hr_user,23-04-2025 18:00
2405,30941,23-05-2025,09:30:00,17:35:00,admin2,23-05-2025 18:00
2406,31538,02-06-2025,,,admin3,02-06-2025 17:00
2407,33068,06-02-2025,,,admin1,06-02-2025 18:00
2408,33730,13-03-2025,08:10:00,16:25:00,admin2,13-03-2025 18:00
2409,32722,09-05-2025,10:00:00,18:10:00,admin2,09-05-2025 19:00
2410,31037,09-04-2025,08:20:00,16:20:00,hr_user,09-04-2025 19:00
2411,31943,16-01-2025,09:10:00,17:25:00,admin2,16-01-2025 18:00
2412,31143,06-01-2025,10:00:00,18:05:00,admin3,06-01-2025 18:00
2413,31041,17-01-2025,08:05:00,16:10:00,admin3,17-01-2025 18:00
2414,32528,31-01-2025,08:00:00,16:15:00,hr_user,31-01-2025 19:00
2415,32585,17-04-2025,09:00:00,17:05:00,admin3,17-04-2025 17:00
2416,30062,26-04-2025,09:05:00,17:15:00,hr_user,26-04-2025 18:00
2417,32872,10-05-2025,09:30:00,17:45:00,admin3,10-05-2025 17:00
2418,33029,07-05-2025,10:15:00,18:30:00,admin2,07-05-2025 18:00
2419,32181,25-01-2025,08:05:00,16:20:00,admin1,25-01-2025 18:00
2420,30598,03-03-2025,,,admin1,03-03-2025 19:00
2421,31824,29-04-2025,10:20:00,18:20:00,admin3,29-04-2025 18:00
2422,31014,04-03-2025,10:30:00,18:35:00,admin3,04-03-2025 17:00
2423,33423,02-03-2025,10:30:00,18:45:00,admin2,02-03-2025 18:00
2424,33366,15-06-2025,09:05:00,17:15:00,hr_user,15-06-2025 17:00
2425,30678,08-06-2025,00:00:00,00:00:00,admin1,08-06-2025 19:00
2426,32718,07-05-2025,10:20:00,18:25:00,admin2,07-05-2025 17:00
2427,33010,13-03-2025,08:05:00,16:20:00,admin3,13-03-2025 18:00
2428,32892,11-02-2025,08:30:00,16:45:00,admin1,11-02-2025 18:00
2429,31181,13-01-2025,09:10:00,17:10:00,admin1,13-01-2025 18:00
2430,31440,25-06-2025,,,admin1,25-06-2025 17:00
2431,31249,27-04-2025,10:20:00,18:25:00,admin1,27-04-2025 18:00
2432,32478,20-04-2025,10:05:00,18:10:00,hr_user,20-04-2025 19:00
2433,32875,02-03-2025,,,admin2,02-03-2025 18:00
2434,32458,19-02-2025,08:05:00,16:20:00,admin3,19-02-2025 18:00
2435,30749,19-02-2025,08:10:00,16:20:00,hr_user,19-02-2025 18:00
2436,31948,10-05-2025,10:20:00,18:35:00,admin2,10-05-2025 19:00
2437,31561,19-05-2025,08:20:00,16:35:00,hr_user,19-05-2025 17:00
2438,31660,22-06-2025,09:00:00,17:00:00,admin1,22-06-2025 19:00
2439,30172,04-01-2025,00:00:00,00:00:00,admin3,04-01-2025 18:00
2440,33477,09-01-2025,10:20:00,18:20:00,admin2,09-01-2025 18:00
2441,32915,01-01-2025,09:15:00,17:15:00,admin3,01-01-2025 19:00
2442,31383,09-06-2025,09:15:00,17:15:00,hr_user,09-06-2025 19:00
2443,31905,13-02-2025,10:30:00,18:35:00,admin2,13-02-2025 18:00
2444,33217,06-02-2025,10:05:00,18:10:00,hr_user,06-02-2025 19:00
2445,33153,15-04-2025,09:20:00,17:20:00,admin1,15-04-2025 17:00
2446,30896,17-06-2025,08:15:00,16:30:00,hr_user,17-06-2025 18:00
2447,33567,08-04-2025,09:05:00,17:15:00,admin1,08-04-2025 17:00
2448,33079,10-02-2025,10:30:00,18:35:00,admin3,10-02-2025 19:00
2449,31548,21-01-2025,08:20:00,16:20:00,admin2,21-01-2025 18:00
2450,30332,05-03-2025,08:30:00,16:35:00,admin1,05-03-2025 19:00
2451,33050,09-05-2025,10:30:00,18:30:00,admin2,09-05-2025 19:00
2452,31755,01-01-2025,10:05:00,18:15:00,hr_user,01-01-2025 17:00
2453,32620,14-05-2025,08:10:00,16:20:00,hr_user,14-05-2025 17:00
2454,30538,11-03-2025,00:00:00,00:00:00,hr_user,11-03-2025 18:00
2455,31555,07-01-2025,09:30:00,17:40:00,admin1,07-01-2025 18:00
2456,31850,06-02-2025,10:05:00,18:20:00,admin1,06-02-2025 17:00
2457,31642,19-05-2025,09:10:00,17:25:00,hr_user,19-05-2025 19:00
2458,32195,10-03-2025,09:15:00,17:30:00,admin1,10-03-2025 17:00
2459,33578,09-03-2025,09:30:00,17:30:00,admin1,09-03-2025 19:00
2460,33474,14-01-2025,09:00:00,17:15:00,admin3,14-01-2025 17:00
2461,32314,07-01-2025,10:20:00,18:25:00,admin1,07-01-2025 19:00
2462,30131,24-05-2025,08:05:00,16:05:00,hr_user,24-05-2025 19:00
2463,32713,16-06-2025,09:30:00,17:30:00,admin2,16-06-2025 19:00
2464,33755,19-06-2025,08:10:00,16:15:00,hr_user,19-06-2025 17:00
2465,30728,15-03-2025,08:15:00,16:20:00,hr_user,15-03-2025 17:00
2466,31858,05-05-2025,08:15:00,16:20:00,admin1,05-05-2025 18:00
2467,30286,27-02-2025,10:10:00,18:20:00,admin2,27-02-2025 18:00
2468,32194,27-03-2025,10:00:00,18:10:00,admin1,27-03-2025 19:00
2469,32948,31-12-2024,10:30:00,18:35:00,admin1,31-12-2024 18:00
2470,31629,17-03-2025,00:00:00,00:00:00,admin2,17-03-2025 18:00
2471,30627,11-03-2025,10:05:00,18:10:00,admin2,11-03-2025 18:00
2472,30765,16-04-2025,08:00:00,16:15:00,admin3,16-04-2025 17:00
2473,31431,08-04-2025,09:05:00,17:20:00,admin3,08-04-2025 19:00
2474,31996,24-01-2025,08:10:00,16:10:00,hr_user,24-01-2025 19:00
2475,30891,28-01-2025,09:05:00,17:10:00,admin1,28-01-2025 18:00
2476,32957,08-02-2025,10:20:00,18:35:00,admin2,08-02-2025 17:00
2477,31411,17-02-2025,10:15:00,18:30:00,admin2,17-02-2025 19:00
2478,31908,28-12-2024,08:10:00,16:25:00,hr_user,28-12-2024 17:00
2479,31826,30-04-2025,08:30:00,16:30:00,admin3,30-04-2025 19:00
2480,31822,14-04-2025,08:15:00,16:25:00,admin3,14-04-2025 19:00
2481,32018,24-05-2025,09:20:00,17:35:00,admin3,24-05-2025 19:00
2482,31867,18-01-2025,08:00:00,16:00:00,admin3,18-01-2025 19:00
2483,32124,26-04-2025,08:30:00,16:40:00,admin3,26-04-2025 17:00
2484,31410,04-06-2025,,,hr_user,04-06-2025 17:00
2485,31239,26-04-2025,10:10:00,18:15:00,admin3,26-04-2025 19:00
2486,32010,09-03-2025,08:10:00,16:10:00,admin3,09-03-2025 17:00
2487,32848,25-02-2025,10:05:00,18:05:00,admin3,25-02-2025 18:00
2488,30775,21-04-2025,10:15:00,18:15:00,admin1,21-04-2025 17:00
2489,30123,06-06-2025,,,admin2,06-06-2025 19:00
2490,31141,27-01-2025,10:30:00,18:45:00,admin1,27-01-2025 18:00
2491,30681,06-03-2025,10:05:00,18:10:00,admin2,06-03-2025 18:00
2492,31875,13-05-2025,08:00:00,16:15:00,admin3,13-05-2025 17:00
2493,32949,29-03-2025,09:00:00,17:00:00,admin2,29-03-2025 18:00
2494,30965,14-06-2025,08:30:00,16:40:00,hr_user,14-06-2025 19:00
2495,33413,28-03-2025,10:10:00,18:10:00,admin3,28-03-2025 17:00
2496,33152,18-03-2025,09:05:00,17:05:00,admin3,18-03-2025 19:00
2497,32069,24-06-2025,09:15:00,17:25:00,admin2,24-06-2025 18:00
2498,30769,30-03-2025,10:20:00,18:25:00,hr_user,30-03-2025 18:00
2499,31230,16-03-2025,08:30:00,16:45:00,admin3,16-03-2025 18:00
2500,33458,23-05-2025,10:05:00,18:10:00,admin1,23-05-2025 17:00
2501,30618,04-02-2025,10:20:00,18:35:00,admin1,04-02-2025 18:00
2502,33278,14-04-2025,09:00:00,17:15:00,hr_user,14-04-2025 18:00
2503,33096,07-02-2025,08:00:00,16:00:00,admin3,07-02-2025 18:00
2504,33556,12-01-2025,08:20:00,16:30:00,admin1,12-01-2025 19:00
2505,30731,16-01-2025,08:20:00,16:35:00,admin1,16-01-2025 17:00
2506,32775,22-03-2025,08:05:00,16:20:00,admin2,22-03-2025 18:00
2507,32263,04-06-2025,08:30:00,16:45:00,admin3,04-06-2025 19:00
2508,31670,10-02-2025,08:05:00,16:05:00,admin1,10-02-2025 18:00
2509,33901,01-01-2025,08:10:00,16:25:00,admin3,01-01-2025 19:00
2510,30093,29-12-2024,00:00:00,00:00:00,admin1,29-12-2024 18:00
2511,30978,14-04-2025,10:20:00,18:20:00,admin2,14-04-2025 18:00
2512,33404,27-02-2025,10:30:00,18:35:00,admin1,27-02-2025 17:00
2513,30161,20-04-2025,08:10:00,16:20:00,hr_user,20-04-2025 18:00
2514,30379,29-01-2025,10:00:00,18:05:00,admin2,29-01-2025 19:00
2515,30277,28-04-2025,09:00:00,17:05:00,admin2,28-04-2025 17:00
2516,32766,17-05-2025,08:30:00,16:35:00,admin3,17-05-2025 18:00
2517,33435,11-02-2025,08:30:00,16:45:00,hr_user,11-02-2025 19:00
2518,33709,07-05-2025,08:10:00,16:10:00,admin2,07-05-2025 18:00
2519,31047,31-01-2025,09:10:00,17:15:00,hr_user,31-01-2025 18:00
2520,30366,08-03-2025,10:30:00,18:40:00,admin2,08-03-2025 18:00
2521,33307,21-06-2025,08:15:00,16:15:00,admin2,21-06-2025 18:00
2522,30078,03-06-2025,09:00:00,17:10:00,admin3,03-06-2025 18:00
2523,32420,09-03-2025,10:15:00,18:15:00,admin3,09-03-2025 17:00
2524,31424,11-05-2025,10:20:00,18:30:00,admin2,11-05-2025 19:00
2525,33391,23-04-2025,10:05:00,18:05:00,admin3,23-04-2025 19:00
2526,30152,10-06-2025,09:15:00,17:15:00,hr_user,10-06-2025 17:00
2527,32613,26-02-2025,10:20:00,18:20:00,admin1,26-02-2025 19:00
2528,33194,23-05-2025,08:10:00,16:20:00,admin2,23-05-2025 19:00
2529,33055,27-05-2025,10:05:00,18:05:00,admin3,27-05-2025 18:00
2530,33128,12-01-2025,,,admin2,12-01-2025 19:00
2531,31346,17-06-2025,09:10:00,17:20:00,admin1,17-06-2025 17:00
2532,33612,25-02-2025,,,admin1,25-02-2025 19:00
2533,33143,06-06-2025,08:20:00,16:30:00,admin2,06-06-2025 19:00
2534,31471,21-01-2025,,,admin2,21-01-2025 18:00
2535,31875,15-05-2025,10:15:00,18:20:00,hr_user,15-05-2025 17:00
2536,30358,22-06-2025,08:05:00,16:15:00,admin2,22-06-2025 18:00
2537,32677,24-03-2025,08:30:00,16:45:00,hr_user,24-03-2025 19:00
2538,33359,15-05-2025,08:15:00,16:30:00,admin3,15-05-2025 19:00
2539,31396,02-05-2025,09:05:00,17:10:00,admin1,02-05-2025 17:00
2540,33194,12-04-2025,08:05:00,16:20:00,admin3,12-04-2025 19:00
2541,31388,28-02-2025,10:15:00,18:20:00,hr_user,28-02-2025 19:00
2542,32914,21-02-2025,00:00:00,00:00:00,admin2,21-02-2025 19:00
2543,30267,04-06-2025,10:00:00,18:05:00,hr_user,04-06-2025 18:00
2544,32791,02-01-2025,10:30:00,18:30:00,admin2,02-01-2025 19:00
2545,33881,27-02-2025,08:15:00,16:30:00,hr_user,27-02-2025 18:00
2546,30944,17-01-2025,09:05:00,17:20:00,admin1,17-01-2025 19:00
2547,31693,26-02-2025,10:15:00,18:25:00,admin1,26-02-2025 18:00
2548,31285,05-06-2025,08:10:00,16:15:00,admin3,05-06-2025 18:00
2549,31353,17-04-2025,08:30:00,16:35:00,admin1,17-04-2025 18:00
2550,31078,07-01-2025,00:00:00,00:00:00,admin1,07-01-2025 18:00
2551,30796,03-03-2025,09:30:00,17:30:00,admin3,03-03-2025 19:00
2552,32563,28-02-2025,08:10:00,16:20:00,admin3,28-02-2025 19:00
2553,31885,02-01-2025,08:00:00,16:10:00,admin2,02-01-2025 18:00
2554,32317,03-03-2025,09:15:00,17:25:00,admin1,03-03-2025 18:00
2555,30929,13-02-2025,,,admin1,13-02-2025 19:00
2556,33810,24-01-2025,09:30:00,17:30:00,admin1,24-01-2025 19:00
2557,30077,16-02-2025,09:10:00,17:10:00,hr_user,16-02-2025 18:00
2558,30337,24-04-2025,08:20:00,16:35:00,admin2,24-04-2025 19:00
2559,31406,15-01-2025,08:30:00,16:30:00,admin3,15-01-2025 17:00
2560,30239,14-05-2025,09:05:00,17:10:00,admin1,14-05-2025 18:00
2561,31931,27-04-2025,08:10:00,16:25:00,admin1,27-04-2025 18:00
2562,32367,09-05-2025,00:00:00,00:00:00,hr_user,09-05-2025 19:00
2563,31091,22-06-2025,10:20:00,18:35:00,admin3,22-06-2025 18:00
2564,31612,07-04-2025,08:20:00,16:30:00,admin3,07-04-2025 17:00
2565,32753,09-01-2025,10:10:00,18:10:00,admin2,09-01-2025 19:00
2566,30048,17-04-2025,10:20:00,18:20:00,admin3,17-04-2025 17:00
2567,31340,18-01-2025,,,hr_user,18-01-2025 18:00
2568,33429,29-12-2024,08:10:00,16:25:00,admin1,29-12-2024 18:00
2569,30323,16-06-2025,09:20:00,17:35:00,admin1,16-06-2025 18:00
2570,31055,12-05-2025,00:00:00,00:00:00,admin3,12-05-2025 18:00
2571,32148,03-04-2025,10:10:00,18:10:00,hr_user,03-04-2025 19:00
2572,31731,08-03-2025,10:10:00,18:25:00,admin3,08-03-2025 17:00
2573,30328,06-01-2025,10:30:00,18:45:00,hr_user,06-01-2025 18:00
2574,32184,19-06-2025,10:30:00,18:45:00,admin1,19-06-2025 18:00
2575,32490,20-06-2025,08:20:00,16:25:00,admin1,20-06-2025 17:00
2576,32338,04-04-2025,10:30:00,18:40:00,admin1,04-04-2025 19:00
2577,32022,21-06-2025,09:30:00,17:40:00,admin2,21-06-2025 17:00
2578,31534,07-02-2025,08:30:00,16:35:00,admin1,07-02-2025 17:00
2579,33631,22-02-2025,09:15:00,17:20:00,hr_user,22-02-2025 19:00
2580,33742,31-05-2025,09:20:00,17:25:00,hr_user,31-05-2025 18:00
2581,33478,14-06-2025,08:05:00,16:10:00,admin3,14-06-2025 18:00
2582,31247,03-03-2025,08:00:00,16:00:00,hr_user,03-03-2025 18:00
2583,33621,06-05-2025,08:15:00,16:15:00,hr_user,06-05-2025 19:00
2584,33795,13-06-2025,08:00:00,16:05:00,admin2,13-06-2025 17:00
2585,32924,09-05-2025,08:05:00,16:20:00,admin1,09-05-2025 18:00
2586,33521,16-04-2025,08:00:00,16:10:00,admin3,16-04-2025 19:00
2587,30943,26-04-2025,10:15:00,18:30:00,admin2,26-04-2025 18:00
2588,33868,19-04-2025,08:30:00,16:30:00,admin1,19-04-2025 19:00
2589,31905,27-04-2025,00:00:00,00:00:00,hr_user,27-04-2025 19:00
2590,31523,14-03-2025,08:20:00,16:20:00,admin3,14-03-2025 19:00
2591,31823,21-03-2025,08:30:00,16:30:00,admin3,21-03-2025 18:00
2592,32840,22-06-2025,08:00:00,16:15:00,hr_user,22-06-2025 18:00
2593,30381,02-05-2025,08:20:00,16:25:00,admin3,02-05-2025 19:00
2594,33883,15-03-2025,08:05:00,16:20:00,admin1,15-03-2025 18:00
2595,30110,29-01-2025,08:05:00,16:10:00,hr_user,29-01-2025 18:00
2596,31773,27-05-2025,09:20:00,17:35:00,admin2,27-05-2025 18:00
2597,33634,17-04-2025,00:00:00,00:00:00,admin2,17-04-2025 18:00
2598,31320,18-03-2025,08:30:00,16:40:00,admin2,18-03-2025 17:00
2599,31453,24-05-2025,09:05:00,17:15:00,admin1,24-05-2025 19:00
2600,31107,13-04-2025,08:30:00,16:30:00,admin1,13-04-2025 17:00
2601,32052,12-06-2025,00:00:00,00:00:00,hr_user,12-06-2025 19:00
2602,32485,13-04-2025,10:30:00,18:40:00,hr_user,13-04-2025 18:00
2603,30365,08-03-2025,00:00:00,00:00:00,hr_user,08-03-2025 19:00
2604,32234,10-05-2025,09:05:00,17:15:00,admin3,10-05-2025 19:00
2605,31150,14-02-2025,10:20:00,18:20:00,admin1,14-02-2025 19:00
2606,33834,20-04-2025,10:05:00,18:20:00,hr_user,20-04-2025 18:00
2607,32220,02-05-2025,09:30:00,17:45:00,admin3,02-05-2025 18:00
2608,31253,01-04-2025,09:10:00,17:20:00,hr_user,01-04-2025 18:00
2609,31019,16-02-2025,09:15:00,17:30:00,hr_user,16-02-2025 18:00
2610,31998,04-05-2025,09:30:00,17:35:00,admin1,04-05-2025 17:00
2611,32851,06-05-2025,10:00:00,18:15:00,hr_user,06-05-2025 18:00
2612,31014,16-05-2025,09:20:00,17:25:00,admin1,16-05-2025 17:00
2613,33734,23-01-2025,00:00:00,00:00:00,hr_user,23-01-2025 18:00
2614,30051,29-01-2025,09:20:00,17:20:00,admin3,29-01-2025 19:00
2615,32557,23-06-2025,10:30:00,18:35:00,admin3,23-06-2025 19:00
2616,31196,22-04-2025,08:00:00,16:05:00,hr_user,22-04-2025 18:00
2617,32241,20-03-2025,10:30:00,18:45:00,admin3,20-03-2025 18:00
2618,30075,15-02-2025,10:30:00,18:30:00,hr_user,15-02-2025 17:00
2619,33297,18-05-2025,,,admin2,18-05-2025 18:00
2620,32207,16-05-2025,09:30:00,17:35:00,admin3,16-05-2025 19:00
2621,30349,02-01-2025,09:20:00,17:35:00,admin3,02-01-2025 19:00
2622,31864,23-03-2025,09:30:00,17:40:00,admin1,23-03-2025 17:00
2623,30335,07-01-2025,09:30:00,17:40:00,hr_user,07-01-2025 18:00
2624,33892,19-06-2025,09:20:00,17:30:00,admin3,19-06-2025 17:00
2625,32430,28-12-2024,,,admin3,28-12-2024 18:00
2626,33323,13-05-2025,09:30:00,17:40:00,admin3,13-05-2025 19:00
2627,31822,01-04-2025,09:10:00,17:10:00,admin3,01-04-2025 17:00
2628,31920,14-05-2025,09:30:00,17:45:00,admin3,14-05-2025 17:00
2629,31884,12-05-2025,10:00:00,18:10:00,admin2,12-05-2025 17:00
2630,30467,12-03-2025,08:30:00,16:30:00,hr_user,12-03-2025 17:00
2631,33410,16-06-2025,08:15:00,16:25:00,admin2,16-06-2025 17:00
2632,33597,26-05-2025,10:30:00,18:45:00,hr_user,26-05-2025 17:00
2633,30892,12-05-2025,08:10:00,16:25:00,hr_user,12-05-2025 17:00
2634,31334,12-03-2025,10:20:00,18:35:00,hr_user,12-03-2025 18:00
2635,30917,08-02-2025,09:20:00,17:35:00,admin2,08-02-2025 17:00
2636,33235,04-01-2025,09:00:00,17:00:00,admin3,04-01-2025 18:00
2637,31413,10-01-2025,00:00:00,00:00:00,admin1,10-01-2025 19:00
2638,33155,29-12-2024,09:30:00,17:35:00,admin2,29-12-2024 18:00
2639,30246,16-02-2025,09:10:00,17:20:00,admin2,16-02-2025 17:00
2640,30461,08-05-2025,10:20:00,18:30:00,admin3,08-05-2025 17:00
2641,32096,19-05-2025,09:15:00,17:25:00,admin1,19-05-2025 17:00
2642,33602,13-01-2025,09:00:00,17:10:00,hr_user,13-01-2025 17:00
2643,33328,09-05-2025,08:30:00,16:35:00,admin1,09-05-2025 17:00
